team,symbol,trade_type,entry_date,exit_date,holding_days,qty,entry_price,exit_price,total_pl_usd,pct_return,trade_result,pct_portfolio,risk_level,hold_type
Wolverine Wagers,BA,Long,2025-05-30,2025-06-06,7,55,204.3591,210.48,336.65,3.0,Positive,1.124,Low-Risk,Long-Hold
Wolverine Wagers,QDEL,Long,2025-05-30,2025-06-06,7,6023,30.65,30.21,-2650.12,-1.44,Negative,18.4605,High-Risk,Long-Hold
Wolverine Wagers,COIN,Long,2025-05-16,2025-06-06,21,373,248.4887,250.51,753.93,0.81,Positive,9.2686,High-Risk,Long-Hold
Wolverine Wagers,MCHP,Long,2025-05-30,2025-06-13,14,4000,58.24,66.54,33200.0,14.25,Positive,23.296,High-Risk,Long-Hold
Wolverine Wagers,AVGO,Long,2025-05-16,2025-07-18,63,175,231.0023,287.32,9855.6,24.38,Positive,4.0425,Low-Risk,Long-Hold
Wolverine Wagers,NVDA,Long,2025-05-16,2025-07-18,63,290,135.5983,173.73,11058.2,28.12,Positive,3.9323,Low-Risk,Long-Hold
Wolverine Wagers,XOM,Long,2025-06-13,2025-07-18,35,723,112.35,110.89,-1055.58,-1.3,Negative,8.1229,High-Risk,Long-Hold
Wolverine Wagers,AMD,Long,2025-05-16,2025-07-18,63,313,116.9498,159.61,13352.64,36.48,Positive,3.6605,Low-Risk,Long-Hold
Wolverine Wagers,HD,Long,2025-05-09,2025-07-24,82,10,363.5,374.22,107.2,2.95,Positive,0.3635,Low-Risk,Long-Hold
Wolverine Wagers,LVS,Long,2025-06-13,2025-07-24,47,400,41.2,50.97,3908.0,23.71,Positive,1.648,Low-Risk,Long-Hold
Wolverine Wagers,AMD,Long,2025-05-16,2025-07-24,75,574,117.93,162.63,25657.8,37.9,Positive,6.7692,Low-Risk,Long-Hold
Wolverine Wagers,PLTR,Long,2025-06-27,2025-07-24,33,626,144.87,155.08,6391.46,7.05,Positive,9.0689,High-Risk,Long-Hold
Wolverine Wagers,CRM,Long,2025-05-09,2025-07-24,82,10,281.5,266.53,-149.7,-5.32,Negative,0.2815,Low-Risk,Long-Hold
Wolverine Wagers,QCOM,Long,2025-05-09,2025-07-24,82,10,145.71,158.34,126.3,8.67,Positive,0.1457,Low-Risk,Long-Hold
Wolverine Wagers,IAU,Long,2025-05-09,2025-07-24,82,1000,62.99,63.48,490.0,0.78,Positive,6.299,Low-Risk,Long-Hold
Wolverine Wagers,IAU,Long,2025-06-27,2025-07-24,33,2000,61.39,63.48,4180.0,3.4,Positive,12.278,High-Risk,Long-Hold
Wolverine Wagers,MA,Long,2025-05-09,2025-07-24,82,10,568.5,566.31,-21.9,-0.39,Negative,0.5685,Low-Risk,Long-Hold
Wolverine Wagers,V,Long,2025-05-09,2025-07-24,82,10,351.94,356.44,45.0,1.28,Positive,0.3519,Low-Risk,Long-Hold
Wolverine Wagers,JPM,Long,2025-05-09,2025-07-24,82,10,254.51,298.81,443.0,17.41,Positive,0.2545,Low-Risk,Long-Hold
Wolverine Wagers,NVDA,Long,2025-05-16,2025-07-24,75,481,136.25,173.7,18013.45,27.49,Positive,6.5536,Low-Risk,Long-Hold
Wolverine Wagers,GOOGL,Long,2025-05-09,2025-07-24,82,10,154.09,193.38,392.9,25.5,Positive,0.1541,Low-Risk,Long-Hold
Wolverine Wagers,GOOGL,Long,2025-05-30,2025-07-24,61,257,171.36,193.38,5659.14,12.85,Positive,4.404,Low-Risk,Long-Hold
Wolverine Wagers,MSFT,Long,2025-05-09,2025-07-24,82,10,440.28,512.31,720.3,16.36,Positive,0.4403,Low-Risk,Long-Hold
Wolverine Wagers,AMZN,Long,2025-05-09,2025-07-24,82,10,193.38,231.98,386.0,19.96,Positive,0.1934,Low-Risk,Long-Hold
Wolverine Wagers,AVGO,Long,2025-05-16,2025-07-24,75,234,232.32,289.7,13426.92,24.7,Positive,5.4363,Low-Risk,Long-Hold
Wolverine Wagers,JNJ,Long,2025-05-09,2025-07-24,82,10,155.43,169.22,137.9,8.87,Positive,0.1554,Low-Risk,Long-Hold
Wolverine Wagers,PG,Long,2025-05-09,2025-07-24,82,10,158.06,158.51,4.5,0.28,Positive,0.1581,Low-Risk,Long-Hold
Wolverine Wagers,PEP,Long,2025-05-09,2025-07-24,82,10,131.35,144.42,130.7,9.95,Positive,0.1313,Low-Risk,Long-Hold
Wolverine Wagers,META,Long,2025-05-09,2025-07-24,82,10,603.55,716.57,1130.2,18.73,Positive,0.6036,Low-Risk,Long-Hold
Wolverine Wagers,META,Long,2025-05-30,2025-07-24,61,14,642.5,716.57,1036.98,11.53,Positive,0.8995,Low-Risk,Long-Hold
Wolverine Wagers,ABT,Long,2025-05-09,2025-07-24,82,10,133.86,125.18,-86.8,-6.48,Negative,0.1339,Low-Risk,Long-Hold
Wolverine Wagers,ABT,Long,2025-06-13,2025-07-24,47,110,136.64,125.18,-1260.6,-8.39,Negative,1.503,Low-Risk,Long-Hold
Wolverine Wagers,AXON,Long,2025-05-09,2025-07-24,82,10,684.01,710.07,260.6,3.81,Positive,0.684,Low-Risk,Long-Hold
Wolverine Wagers,AXON,Long,2025-05-30,2025-07-24,61,5,731.01,710.07,-104.7,-2.86,Negative,0.3655,Low-Risk,Long-Hold
Wolverine Wagers,COST,Long,2025-05-09,2025-07-24,82,10,1004.61,935.89,-687.2,-6.84,Negative,1.0046,Low-Risk,Long-Hold
Wolverine Wagers,NFLX,Long,2025-05-09,2025-07-24,82,10,1147.36,1171.28,239.2,2.08,Positive,1.1474,Low-Risk,Long-Hold
Wolverine Wagers,ORCL,Long,2025-05-09,2025-07-24,82,10,150.3,243.34,930.4,61.9,Positive,0.1503,Low-Risk,Long-Hold
Wolverine Wagers,ORCL,Long,2025-05-30,2025-07-24,61,102,163.43,243.34,8150.82,48.9,Positive,1.667,Low-Risk,Long-Hold
Wolverine Wagers,ORCL,Long,2025-07-11,2025-07-24,19,145,231.39,243.34,1732.75,5.16,Positive,3.3552,Low-Risk,Long-Hold
Wolverine Wagers,SCI,Long,2025-06-13,2025-07-24,47,200,79.48,75.96,-704.0,-4.43,Negative,1.5896,Low-Risk,Long-Hold
Wolverine Wagers,CMI,Long,2025-05-09,2025-07-24,82,10,307.36,363.79,564.3,18.36,Positive,0.3074,Low-Risk,Long-Hold
Wolverine Wagers,CMI,Long,2025-05-16,2025-07-24,75,293,332.94,363.79,9039.05,9.27,Positive,9.7551,High-Risk,Long-Hold
Wolverine Wagers,MCHP,Long,2025-05-30,2025-07-24,61,266,58.24,68.25,2662.66,17.19,Positive,1.5492,Low-Risk,Long-Hold
Wolverine Wagers,FCNCA,Long,2025-05-30,2025-07-24,61,61,1838.98,2144.37,18628.79,16.61,Positive,11.2178,High-Risk,Long-Hold
Wolverine Wagers,WBS,Long,2025-05-30,2025-07-24,61,873,51.83,61.11,8101.44,17.9,Positive,4.5248,Low-Risk,Long-Hold
Wolverine Wagers,RNR,Long,2025-05-30,2025-07-24,61,369,245.33,238.45,-2538.72,-2.8,Negative,9.0527,High-Risk,Long-Hold
Wolverine Wagers,WAL,Long,2025-05-30,2025-07-24,61,759,72.37,83.61,8531.16,15.53,Positive,5.4929,Low-Risk,Long-Hold
Wolverine Wagers,OTIS,Long,2025-06-06,2025-07-24,54,50,95.67,89.81,-293.0,-6.13,Negative,0.4784,Low-Risk,Long-Hold
Wolverine Wagers,CAH,Long,2025-06-06,2025-07-24,54,50,153.63,158.45,241.0,3.14,Positive,0.7681,Low-Risk,Long-Hold
Wolverine Wagers,AAPL,Long,2025-06-06,2025-07-24,54,50,203.0,215.04,602.0,5.93,Positive,1.015,Low-Risk,Long-Hold
Wolverine Wagers,MCK,Long,2025-06-06,2025-07-24,54,45,702.74,708.88,276.3,0.87,Positive,3.1623,Low-Risk,Long-Hold
Wolverine Wagers,XOM,Long,2025-06-13,2025-07-24,47,277,112.35,110.65,-470.9,-1.51,Negative,3.1121,Low-Risk,Long-Hold
Wolverine Wagers,XOM,Long,2025-06-27,2025-07-24,33,1000,110.17,110.65,480.0,0.44,Positive,11.017,High-Risk,Long-Hold
Wolverine Wagers,BRK.B,Long,2025-06-13,2025-07-24,47,220,486.31,482.01,-946.0,-0.88,Negative,10.6988,High-Risk,Long-Hold
Wolverine Wagers,TSLA,Long,2025-06-13,2025-07-24,47,150,319.12,303.18,-2391.0,-4.99,Negative,4.7868,Low-Risk,Long-Hold
Wolverine Wagers,RTX,Long,2025-06-13,2025-07-24,47,200,144.93,155.78,2170.0,7.49,Positive,2.8986,Low-Risk,Long-Hold
Wolverine Wagers,LHX,Long,2025-06-13,2025-07-24,47,150,255.74,276.11,3055.5,7.97,Positive,3.8361,Low-Risk,Long-Hold
Wolverine Wagers,LMT,Long,2025-06-13,2025-07-24,47,50,485.57,424.27,-3065.0,-12.62,Negative,2.4279,Low-Risk,Long-Hold
Wolverine Wagers,MS,Long,2025-06-27,2025-07-24,33,662,140.32,143.64,2197.84,2.37,Positive,9.2892,High-Risk,Long-Hold
Wolverine Wagers,GS,Long,2025-06-27,2025-07-24,33,103,690.06,723.95,3490.67,4.91,Positive,7.1076,Low-Risk,Long-Hold
Wolverine Wagers,BTC,Long,2025-06-27,2025-07-24,33,2938,47.32,52.96,16570.32,11.92,Positive,13.9026,High-Risk,Long-Hold
Wolverine Wagers,BEP,Long,2025-07-11,2025-07-24,19,3514,25.45,27.36,6711.74,7.5,Positive,8.9431,High-Risk,Long-Hold
Wolverine Wagers,ET,Long,2025-07-11,2025-07-24,19,3432,17.43,17.57,480.48,0.8,Positive,5.982,Low-Risk,Long-Hold
Wolverine Wagers,HBM,Long,2025-07-24,2025-07-24,6,4927,10.14,10.12,-98.54,-0.2,Negative,4.996,Low-Risk,Long-Hold
Wolverine Wagers,CVS,Long,2025-07-24,2025-07-24,6,816,61.31,59.77,-1256.64,-2.51,Negative,5.0029,Low-Risk,Long-Hold
Wolverine Wagers,UHS,Long,2025-07-24,2025-07-24,6,309,162.46,157.64,-1489.38,-2.97,Negative,5.02,Low-Risk,Long-Hold
Wolverine Wagers,ASB,Long,2025-07-24,2025-07-24,6,1945,25.69,25.71,38.9,0.08,Positive,4.9967,Low-Risk,Long-Hold
Alpha Omega,CRM,Long,2025-05-15,2025-05-23,8,40,289.27,278.15,-444.8,-3.84,Negative,1.1571,Low-Risk,Long-Hold
Alpha Omega,COST,Long,2025-05-15,2025-05-23,8,14,992.65,1012.0,270.9,1.95,Positive,1.3897,Low-Risk,Long-Hold
Alpha Omega,TSLA,Long,2025-05-15,2025-05-23,8,164,340.35,337.52,-464.12,-0.83,Negative,5.5817,Low-Risk,Long-Hold
Alpha Omega,GME,Long,2025-05-15,2025-05-30,15,1000,28.5,29.25,750.0,2.63,Positive,2.85,Low-Risk,Long-Hold
Alpha Omega,PFE,Long,2025-05-23,2025-06-06,14,2042,22.7605,23.25,999.56,2.15,Positive,4.6477,Low-Risk,Long-Hold
Alpha Omega,NEM,Long,2025-05-15,2025-06-06,22,150,49.0,54.49,823.5,11.2,Positive,0.735,Low-Risk,Long-Hold
Alpha Omega,LLY,Long,2025-05-15,2025-06-06,22,25,725.668,769.25,1089.55,6.01,Positive,1.8142,Low-Risk,Long-Hold
Alpha Omega,KO,Long,2025-05-15,2025-06-06,22,160,69.68,71.09,225.6,2.02,Positive,1.1149,Low-Risk,Long-Hold
Alpha Omega,ZEO,Long,2025-05-15,2025-06-06,22,62633,1.6654,2.78,69812.26,66.93,Positive,10.4307,High-Risk,Long-Hold
Alpha Omega,EXR,Long,2025-05-15,2025-06-06,22,118,146.78,150.45,433.06,2.5,Positive,1.732,Low-Risk,Long-Hold
Alpha Omega,ARKK,Long,2025-06-06,2025-06-13,7,355,58.19,60.62,862.65,4.18,Positive,2.0657,Low-Risk,Long-Hold
Alpha Omega,PLAG,Long,2025-05-15,2025-06-13,29,3000,1.47,2.43,2880.0,65.31,Positive,0.441,Low-Risk,Long-Hold
Alpha Omega,GME,Long,2025-05-15,2025-06-13,29,450,28.5,22.19,-2839.5,-22.14,Negative,1.2825,Low-Risk,Long-Hold
Alpha Omega,NVDA,Long,2025-05-15,2025-06-27,43,50,134.3,156.0,1085.0,16.16,Positive,0.6715,Low-Risk,Long-Hold
Alpha Omega,NFLX,Long,2025-05-15,2025-06-27,43,15,1147.74,1306.3,2378.4,13.81,Positive,1.7216,Low-Risk,Long-Hold
Alpha Omega,GME,Long,2025-05-15,2025-06-27,43,200,28.5,23.99,-902.0,-15.82,Negative,0.57,Low-Risk,Long-Hold
Alpha Omega,SURG,Long,2025-05-15,2025-07-11,57,9495,2.56,3.24,6456.6,26.56,Positive,2.4307,Low-Risk,Long-Hold
Alpha Omega,SPWH,Long,2025-05-15,2025-07-11,57,6444,2.01,3.74,11148.12,86.07,Positive,1.2952,Low-Risk,Long-Hold
Alpha Omega,SATS,Long,2025-06-06,2025-07-18,42,684,18.99,29.24,7011.0,53.98,Positive,1.2989,Low-Risk,Long-Hold
Alpha Omega,NVDA,Long,2025-05-15,2025-07-18,64,391,139.868,173.73,13240.05,24.21,Positive,5.4688,Low-Risk,Long-Hold
Alpha Omega,UPST,Long,2025-06-06,2025-07-18,42,253,53.38,78.5,6355.36,47.06,Positive,1.3505,Low-Risk,Long-Hold
Alpha Omega,WMT,Long,2025-05-15,2025-07-24,76,167,94.28,96.6,387.44,2.46,Positive,1.5745,Low-Risk,Long-Hold
Alpha Omega,GME,Long,2025-05-15,2025-07-24,76,1800,28.5,23.53,-8946.0,-17.44,Negative,5.13,Low-Risk,Long-Hold
Alpha Omega,GME,Long,2025-07-18,2025-07-24,12,2135,23.48,23.53,106.75,0.21,Positive,5.013,Low-Risk,Long-Hold
Alpha Omega,TWLO,Long,2025-05-15,2025-07-24,76,296,112.38,131.67,5709.84,17.16,Positive,3.3264,Low-Risk,Long-Hold
Alpha Omega,EXR,Long,2025-05-15,2025-07-24,76,67,146.78,150.51,249.91,2.54,Positive,0.9834,Low-Risk,Long-Hold
Alpha Omega,SHEL,Long,2025-05-15,2025-07-24,76,129,66.63,72.38,741.75,8.63,Positive,0.8595,Low-Risk,Long-Hold
Alpha Omega,JPM,Long,2025-05-15,2025-07-24,76,94,266.97,296.55,2780.52,11.08,Positive,2.5095,Low-Risk,Long-Hold
Alpha Omega,AVGO,Long,2025-05-15,2025-07-24,76,85,230.12,288.71,4980.15,25.46,Positive,1.956,Low-Risk,Long-Hold
Alpha Omega,AVGO,Long,2025-06-13,2025-07-24,47,25,250.66,288.71,951.25,15.18,Positive,0.6267,Low-Risk,Long-Hold
Alpha Omega,HD,Long,2025-05-15,2025-07-24,76,66,371.52,373.09,103.62,0.42,Positive,2.452,Low-Risk,Long-Hold
Alpha Omega,META,Long,2025-05-15,2025-07-24,76,44,654.3,714.8,2662.0,9.25,Positive,2.8789,Low-Risk,Long-Hold
Alpha Omega,GOOGL,Long,2025-05-15,2025-07-24,76,143,165.84,192.17,3765.19,15.88,Positive,2.3715,Low-Risk,Long-Hold
Alpha Omega,GOOGL,Long,2025-05-30,2025-07-24,61,50,171.36,192.17,1040.5,12.14,Positive,0.8568,Low-Risk,Long-Hold
Alpha Omega,OXY,Long,2025-05-15,2025-07-24,76,435,43.01,44.63,704.7,3.77,Positive,1.8709,Low-Risk,Long-Hold
Alpha Omega,NOW,Long,2025-05-15,2025-07-24,76,22,1031.31,996.18,-772.86,-3.41,Negative,2.2689,Low-Risk,Long-Hold
Alpha Omega,NOW,Long,2025-07-18,2025-07-24,12,35,958.0,996.18,1336.3,3.99,Positive,3.353,Low-Risk,Long-Hold
Alpha Omega,NFLX,Long,2025-05-15,2025-07-24,76,17,1147.74,1180.76,561.34,2.88,Positive,1.9512,Low-Risk,Long-Hold
Alpha Omega,GE,Long,2025-05-15,2025-07-24,76,22324,223.52,268.01,993194.76,19.9,Positive,498.986,High-Risk,Long-Hold
Alpha Omega,DIS,Long,2025-05-15,2025-07-24,76,310,112.24,121.95,3010.1,8.65,Positive,3.4794,Low-Risk,Long-Hold
Alpha Omega,DIS,Long,2025-05-23,2025-07-24,68,253,109.61,121.95,3122.02,11.26,Positive,2.7731,Low-Risk,Long-Hold
Alpha Omega,SONY,Long,2025-05-15,2025-07-24,76,889,25.1,25.38,248.92,1.12,Positive,2.2314,Low-Risk,Long-Hold
Alpha Omega,AAPL,Long,2025-05-15,2025-07-24,76,141,211.0,213.76,389.16,1.31,Positive,2.9751,Low-Risk,Long-Hold
Alpha Omega,AAPL,Long,2025-05-30,2025-07-24,61,100,199.41,213.76,1435.0,7.2,Positive,1.9941,Low-Risk,Long-Hold
Alpha Omega,CRM,Long,2025-05-15,2025-07-24,76,75,289.27,267.7,-1617.75,-7.46,Negative,2.1695,Low-Risk,Long-Hold
Alpha Omega,CRM,Long,2025-07-18,2025-07-24,12,150,261.07,267.7,994.5,2.54,Positive,3.9161,Low-Risk,Long-Hold
Alpha Omega,TSLA,Long,2025-06-13,2025-07-24,47,70,314.0,305.3,-609.0,-2.77,Negative,2.198,Low-Risk,Long-Hold
Alpha Omega,TSLA,Long,2025-06-13,2025-07-24,47,75,314.0,305.3,-652.5,-2.77,Negative,2.355,Low-Risk,Long-Hold
Alpha Omega,PFE,Long,2025-05-23,2025-07-24,68,615,22.97,25.35,1463.7,10.36,Positive,1.4127,Low-Risk,Long-Hold
Alpha Omega,PFE,Long,2025-05-30,2025-07-24,61,250,23.51,25.35,460.0,7.83,Positive,0.5877,Low-Risk,Long-Hold
Alpha Omega,PFE,Long,2025-06-27,2025-07-24,33,50,24.32,25.35,51.5,4.24,Positive,0.1216,Low-Risk,Long-Hold
Alpha Omega,MSFT,Long,2025-05-15,2025-07-24,76,51,450.77,510.88,3065.61,13.33,Positive,2.2989,Low-Risk,Long-Hold
Alpha Omega,MSFT,Long,2025-05-30,2025-07-24,61,30,459.72,510.88,1534.8,11.13,Positive,1.3792,Low-Risk,Long-Hold
Alpha Omega,BAC,Long,2025-05-15,2025-07-24,76,668,44.61,48.39,2525.04,8.47,Positive,2.9799,Low-Risk,Long-Hold
Alpha Omega,BAC,Long,2025-06-27,2025-07-24,33,200,47.26,48.39,226.0,2.39,Positive,0.9452,Low-Risk,Long-Hold
Alpha Omega,BABA,Long,2025-05-15,2025-07-24,76,84,126.21,121.15,-425.04,-4.01,Negative,1.0602,Low-Risk,Long-Hold
Alpha Omega,BABA,Long,2025-06-27,2025-07-24,33,100,114.37,121.15,678.0,5.93,Positive,1.1437,Low-Risk,Long-Hold
Alpha Omega,COST,Long,2025-05-15,2025-07-24,76,9,992.65,933.8,-529.65,-5.93,Negative,0.8934,Low-Risk,Long-Hold
Alpha Omega,COST,Long,2025-05-16,2025-07-24,75,581,1012.0,933.8,-45434.2,-7.73,Negative,58.7972,High-Risk,Long-Hold
Alpha Omega,COST,Long,2025-05-30,2025-07-24,61,7,1002.55,933.8,-481.25,-6.86,Negative,0.7018,Low-Risk,Long-Hold
Alpha Omega,COST,Long,2025-07-18,2025-07-24,12,27,958.14,933.8,-657.18,-2.54,Negative,2.587,Low-Risk,Long-Hold
Alpha Omega,SBUX,Long,2025-05-15,2025-07-24,76,269,86.54,93.7,1926.04,8.27,Positive,2.3279,Low-Risk,Long-Hold
Alpha Omega,F,Long,2025-05-15,2025-07-24,76,3339,10.59,11.26,2237.13,6.33,Positive,3.536,Low-Risk,Long-Hold
Alpha Omega,F,Long,2025-06-27,2025-07-24,33,300,10.69,11.26,171.0,5.33,Positive,0.3207,Low-Risk,Long-Hold
Alpha Omega,PFGC,Long,2025-05-15,2025-07-24,76,303,86.73,97.99,3411.78,12.98,Positive,2.6279,Low-Risk,Long-Hold
Alpha Omega,GM,Long,2025-05-16,2025-07-24,75,100,50.11,52.34,223.0,4.45,Positive,0.5011,Low-Risk,Long-Hold
Alpha Omega,EBAY,Long,2025-05-16,2025-07-24,75,50,70.9,82.45,577.5,16.29,Positive,0.3545,Low-Risk,Long-Hold
Alpha Omega,AMZN,Long,2025-05-30,2025-07-24,61,40,204.78,232.23,1098.0,13.4,Positive,0.8191,Low-Risk,Long-Hold
Alpha Omega,CVNA,Long,2025-06-06,2025-07-24,54,29,347.8,326.09,-629.59,-6.24,Negative,1.0086,Low-Risk,Long-Hold
Alpha Omega,CVNA,Long,2025-07-11,2025-07-24,19,14,344.16,326.09,-252.98,-5.25,Negative,0.4818,Low-Risk,Long-Hold
Alpha Omega,SMCI,Long,2025-06-06,2025-07-24,54,40,42.0,52.52,420.8,25.05,Positive,0.168,Low-Risk,Long-Hold
Alpha Omega,ENPH,Long,2025-06-06,2025-07-24,54,242,41.68,35.52,-1490.72,-14.78,Negative,1.0087,Low-Risk,Long-Hold
Alpha Omega,ASML,Long,2025-06-13,2025-07-24,47,10,766.89,725.08,-418.1,-5.45,Negative,0.7669,Low-Risk,Long-Hold
Alpha Omega,FTNT,Long,2025-06-13,2025-07-24,47,100,100.78,104.77,399.0,3.96,Positive,1.0078,Low-Risk,Long-Hold
Alpha Omega,ONON,Long,2025-06-13,2025-07-24,47,300,54.19,49.95,-1272.0,-7.82,Negative,1.6257,Low-Risk,Long-Hold
Alpha Omega,VRTX,Long,2025-06-13,2025-07-24,47,50,455.39,472.27,844.0,3.71,Positive,2.277,Low-Risk,Long-Hold
Alpha Omega,TSM,Long,2025-06-13,2025-07-24,47,100,210.11,241.6,3149.0,14.99,Positive,2.1011,Low-Risk,Long-Hold
Alpha Omega,TSM,Long,2025-07-11,2025-07-24,19,43,231.0,241.6,455.8,4.59,Positive,0.9933,Low-Risk,Long-Hold
Alpha Omega,XOM,Long,2025-07-11,2025-07-24,19,88,114.82,110.79,-354.64,-3.51,Negative,1.0104,Low-Risk,Long-Hold
Alpha Omega,KMI,Long,2025-07-11,2025-07-24,19,421,27.77,27.42,-147.35,-1.26,Negative,1.1691,Low-Risk,Long-Hold
Alpha Omega,DAL,Long,2025-07-11,2025-07-24,19,127,56.35,54.71,-208.28,-2.91,Negative,0.7156,Low-Risk,Long-Hold
